pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
APC/C:Cdc20 mediated degradation of mitotic proteins	0.0015479876160990713	0.0291934955800502	0.5364957153581931	2.075711417296119	0	54	68612
APC/C:Cdc20 mediated degradation of mitotic proteins	0.0015479876160990713	0.0291934955800502	0.5364957153581931	2.075711417296119	0	54	268697
APC/C:Cdc20 mediated degradation of mitotic proteins	0.0015479876160990713	0.0291934955800502	0.5364957153581931	2.075711417296119	0	54	17463
APC/C:Cdc20 mediated degradation of mitotic proteins	0.0015479876160990713	0.0291934955800502	0.5364957153581931	2.075711417296119	0	54	26440
APC/C:Cdc20 mediated degradation of mitotic proteins	0.0015479876160990713	0.0291934955800502	0.5364957153581931	2.075711417296119	0	54	26444
APC/C:Cdc20 mediated degradation of mitotic proteins	0.0015479876160990713	0.0291934955800502	0.5364957153581931	2.075711417296119	0	54	19179
APC/C:Cdc20 mediated degradation of mitotic proteins	0.0015479876160990713	0.0291934955800502	0.5364957153581931	2.075711417296119	0	54	228769
APC/C:Cdc20 mediated degradation of mitotic proteins	0.0015479876160990713	0.0291934955800502	0.5364957153581931	2.075711417296119	0	54	26445
APC/C:Cdc20 mediated degradation of mitotic proteins	0.0015479876160990713	0.0291934955800502	0.5364957153581931	2.075711417296119	0	54	57296
APC/C:Cdc20 mediated degradation of mitotic proteins	0.0015479876160990713	0.0291934955800502	0.5364957153581931	2.075711417296119	0	54	19170
APC/C:Cdc20 mediated degradation of mitotic proteins	0.0015479876160990713	0.0291934955800502	0.5364957153581931	2.075711417296119	0	54	67151
APC/C:Cdc20 mediated degradation of mitotic proteins	0.0015479876160990713	0.0291934955800502	0.5364957153581931	2.075711417296119	0	54	75430
APC/C:Cdc20 mediated degradation of mitotic proteins	0.0015479876160990713	0.0291934955800502	0.5364957153581931	2.075711417296119	0	54	26442
APC/C:Cdc20 mediated degradation of mitotic proteins	0.0015479876160990713	0.0291934955800502	0.5364957153581931	2.075711417296119	0	54	19177
APC/C:Cdc20 mediated degradation of mitotic proteins	0.0015479876160990713	0.0291934955800502	0.5364957153581931	2.075711417296119	0	54	22194
APC/C:Cdc20 mediated degradation of mitotic proteins	0.0015479876160990713	0.0291934955800502	0.5364957153581931	2.075711417296119	0	54	23996
APC/C:Cdc20 mediated degradation of mitotic proteins	0.0015479876160990713	0.0291934955800502	0.5364957153581931	2.075711417296119	0	54	68999
APC/C:Cdc20 mediated degradation of Securin	0.03403565640194489	0.2023230686115613	0.4227057889622585	1.5738867505837464	20	48	107995
APC/C:Cdc20 mediated degradation of Securin	0.03403565640194489	0.2023230686115613	0.4227057889622585	1.5738867505837464	20	48	66156
APC/C:Cdc20 mediated degradation of Securin	0.03403565640194489	0.2023230686115613	0.4227057889622585	1.5738867505837464	20	48	68612
APC/C:Cdc20 mediated degradation of Securin	0.03403565640194489	0.2023230686115613	0.4227057889622585	1.5738867505837464	20	48	17463
APC/C:Cdc20 mediated degradation of Securin	0.03403565640194489	0.2023230686115613	0.4227057889622585	1.5738867505837464	20	48	26440
APC/C:Cdc20 mediated degradation of Securin	0.03403565640194489	0.2023230686115613	0.4227057889622585	1.5738867505837464	20	48	26444
APC/C:Cdc20 mediated degradation of Securin	0.03403565640194489	0.2023230686115613	0.4227057889622585	1.5738867505837464	20	48	19179
APC/C:Cdc20 mediated degradation of Securin	0.03403565640194489	0.2023230686115613	0.4227057889622585	1.5738867505837464	20	48	228769
APC/C:Cdc20 mediated degradation of Securin	0.03403565640194489	0.2023230686115613	0.4227057889622585	1.5738867505837464	20	48	26445
APC/C:Cdc20 mediated degradation of Securin	0.03403565640194489	0.2023230686115613	0.4227057889622585	1.5738867505837464	20	48	57296
APC/C:Cdc20 mediated degradation of Securin	0.03403565640194489	0.2023230686115613	0.4227057889622585	1.5738867505837464	20	48	19170
APC/C:Cdc20 mediated degradation of Securin	0.03403565640194489	0.2023230686115613	0.4227057889622585	1.5738867505837464	20	48	67151
APC/C:Cdc20 mediated degradation of Securin	0.03403565640194489	0.2023230686115613	0.4227057889622585	1.5738867505837464	20	48	75430
APC/C:Cdc20 mediated degradation of Securin	0.03403565640194489	0.2023230686115613	0.4227057889622585	1.5738867505837464	20	48	26442
APC/C:Cdc20 mediated degradation of Securin	0.03403565640194489	0.2023230686115613	0.4227057889622585	1.5738867505837464	20	48	19177
APC/C:Cdc20 mediated degradation of Securin	0.03403565640194489	0.2023230686115613	0.4227057889622585	1.5738867505837464	20	48	22194
APC/C:Cdc20 mediated degradation of Securin	0.03403565640194489	0.2023230686115613	0.4227057889622585	1.5738867505837464	20	48	23996
APC/C:Cdc20 mediated degradation of Securin	0.03403565640194489	0.2023230686115613	0.4227057889622585	1.5738867505837464	20	48	68999
APC/C:Cdc20 mediated degradation of Securin	0.03403565640194489	0.2023230686115613	0.4227057889622585	1.5738867505837464	20	48	19192
APC/C:Cdc20 mediated degradation of Securin	0.03403565640194489	0.2023230686115613	0.4227057889622585	1.5738867505837464	20	48	22190
APC/C:Cdc20 mediated degradation of Securin	0.03403565640194489	0.2023230686115613	0.4227057889622585	1.5738867505837464	20	48	19172
APC/C:Cdc20 mediated degradation of Securin	0.03403565640194489	0.2023230686115613	0.4227057889622585	1.5738867505837464	20	48	23997
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	0.0015600624024961	0.0291934955800502	0.49275999701805584	1.8892851606091219	0	53	107995
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	0.0015600624024961	0.0291934955800502	0.49275999701805584	1.8892851606091219	0	53	20877
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	0.0015600624024961	0.0291934955800502	0.49275999701805584	1.8892851606091219	0	53	20878
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	0.0015600624024961	0.0291934955800502	0.49275999701805584	1.8892851606091219	0	53	66156
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	0.0015600624024961	0.0291934955800502	0.49275999701805584	1.8892851606091219	0	53	18817
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	0.0015600624024961	0.0291934955800502	0.49275999701805584	1.8892851606091219	0	53	68612
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	0.0015600624024961	0.0291934955800502	0.49275999701805584	1.8892851606091219	0	53	56371
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	0.0015600624024961	0.0291934955800502	0.49275999701805584	1.8892851606091219	0	53	17463
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	0.0015600624024961	0.0291934955800502	0.49275999701805584	1.8892851606091219	0	53	26440
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	0.0015600624024961	0.0291934955800502	0.49275999701805584	1.8892851606091219	0	53	26444
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	0.0015600624024961	0.0291934955800502	0.49275999701805584	1.8892851606091219	0	53	19179
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	0.0015600624024961	0.0291934955800502	0.49275999701805584	1.8892851606091219	0	53	228769
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	0.0015600624024961	0.0291934955800502	0.49275999701805584	1.8892851606091219	0	53	26445
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	0.0015600624024961	0.0291934955800502	0.49275999701805584	1.8892851606091219	0	53	57296
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	0.0015600624024961	0.0291934955800502	0.49275999701805584	1.8892851606091219	0	53	19170
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	0.0015600624024961	0.0291934955800502	0.49275999701805584	1.8892851606091219	0	53	67151
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	0.0015600624024961	0.0291934955800502	0.49275999701805584	1.8892851606091219	0	53	75430
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	0.0015600624024961	0.0291934955800502	0.49275999701805584	1.8892851606091219	0	53	26442
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	0.0015600624024961	0.0291934955800502	0.49275999701805584	1.8892851606091219	0	53	19177
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	0.0015600624024961	0.0291934955800502	0.49275999701805584	1.8892851606091219	0	53	22194
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	0.0015600624024961	0.0291934955800502	0.49275999701805584	1.8892851606091219	0	53	23996
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	0.0015600624024961	0.0291934955800502	0.49275999701805584	1.8892851606091219	0	53	68999
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	0.0015600624024961	0.0291934955800502	0.49275999701805584	1.8892851606091219	0	53	19192
APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway	0.88671875	0.9566143232335468	0.3392490282677394	0.6538454583470429	453	4	72774
APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway	0.88671875	0.9566143232335468	0.3392490282677394	0.6538454583470429	453	4	22594
APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway	0.88671875	0.9566143232335468	0.3392490282677394	0.6538454583470429	453	4	18294
Apoptosis	0.0015408320493066256	0.0291934955800502	0.5157592606784384	2.071627797376112	0	71	58801
Apoptosis	0.0015408320493066256	0.0291934955800502	0.5157592606784384	2.071627797376112	0	71	14958
Apoptosis	0.0015408320493066256	0.0291934955800502	0.5157592606784384	2.071627797376112	0	71	97165
Apoptosis	0.0015408320493066256	0.0291934955800502	0.5157592606784384	2.071627797376112	0	71	22352
Apoptosis	0.0015408320493066256	0.0291934955800502	0.5157592606784384	2.071627797376112	0	71	12043
Apoptosis	0.0015408320493066256	0.0291934955800502	0.5157592606784384	2.071627797376112	0	71	14103
Apoptosis	0.0015408320493066256	0.0291934955800502	0.5157592606784384	2.071627797376112	0	71	269582
Apoptosis	0.0015408320493066256	0.0291934955800502	0.5157592606784384	2.071627797376112	0	71	227753
Apoptosis	0.0015408320493066256	0.0291934955800502	0.5157592606784384	2.071627797376112	0	71	12367
Apoptosis	0.0015408320493066256	0.0291934955800502	0.5157592606784384	2.071627797376112	0	71	13511
Apoptosis	0.0015408320493066256	0.0291934955800502	0.5157592606784384	2.071627797376112	0	71	14940
Apoptosis	0.0015408320493066256	0.0291934955800502	0.5157592606784384	2.071627797376112	0	71	14942
Apoptosis	0.0015408320493066256	0.0291934955800502	0.5157592606784384	2.071627797376112	0	71	12018
Apoptosis	0.0015408320493066256	0.0291934955800502	0.5157592606784384	2.071627797376112	0	71	12125
Apoptosis	0.0015408320493066256	0.0291934955800502	0.5157592606784384	2.071627797376112	0	71	14944
Apoptosis	0.0015408320493066256	0.0291934955800502	0.5157592606784384	2.071627797376112	0	71	11783
Apoptosis	0.0015408320493066256	0.0291934955800502	0.5157592606784384	2.071627797376112	0	71	22628
Apoptosis	0.0015408320493066256	0.0291934955800502	0.5157592606784384	2.071627797376112	0	71	22627
Apoptosis	0.0015408320493066256	0.0291934955800502	0.5157592606784384	2.071627797376112	0	71	14939
Apoptosis	0.0015408320493066256	0.0291934955800502	0.5157592606784384	2.071627797376112	0	71	14941
Apoptosis	0.0015408320493066256	0.0291934955800502	0.5157592606784384	2.071627797376112	0	71	50708
Apoptosis	0.0015408320493066256	0.0291934955800502	0.5157592606784384	2.071627797376112	0	71	14943
Apoptosis	0.0015408320493066256	0.0291934955800502	0.5157592606784384	2.071627797376112	0	71	21872
Apoptosis	0.0015408320493066256	0.0291934955800502	0.5157592606784384	2.071627797376112	0	71	19057
Apoptosis	0.0015408320493066256	0.0291934955800502	0.5157592606784384	2.071627797376112	0	71	68097
Apoptosis	0.0015408320493066256	0.0291934955800502	0.5157592606784384	2.071627797376112	0	71	12028
Apoptosis	0.0015408320493066256	0.0291934955800502	0.5157592606784384	2.071627797376112	0	71	21873
Apoptosis	0.0015408320493066256	0.0291934955800502	0.5157592606784384	2.071627797376112	0	71	16906
Apoptosis induced DNA fragmentation	0.00946969696969697	0.09382014590347923	0.7290442566532136	1.8206160362800976	4	10	14958
Apoptosis induced DNA fragmentation	0.00946969696969697	0.09382014590347923	0.7290442566532136	1.8206160362800976	4	10	97165
Apoptosis induced DNA fragmentation	0.00946969696969697	0.09382014590347923	0.7290442566532136	1.8206160362800976	4	10	12367
Apoptosis induced DNA fragmentation	0.00946969696969697	0.09382014590347923	0.7290442566532136	1.8206160362800976	4	10	50708
Apoptotic cleavage of cell adhesion  proteins	0.0842911877394636	0.3442426369512445	0.6794894249275026	1.4933393408323528	43	6	12367
Apoptotic cleavage of cell adhesion  proteins	0.0842911877394636	0.3442426369512445	0.6794894249275026	1.4933393408323528	43	6	13511
Apoptotic cleavage of cell adhesion  proteins	0.0842911877394636	0.3442426369512445	0.6794894249275026	1.4933393408323528	43	6	21872
Apoptotic cleavage of cell adhesion  proteins	0.0842911877394636	0.3442426369512445	0.6794894249275026	1.4933393408323528	43	6	21873
Apoptotic cleavage of cellular proteins	0.28125	0.648026231194548	0.36214460944941496	1.1643894477369001	161	25	22352
Apoptotic cleavage of cellular proteins	0.28125	0.648026231194548	0.36214460944941496	1.1643894477369001	161	25	269582
Apoptotic cleavage of cellular proteins	0.28125	0.648026231194548	0.36214460944941496	1.1643894477369001	161	25	227753
Apoptotic cleavage of cellular proteins	0.28125	0.648026231194548	0.36214460944941496	1.1643894477369001	161	25	12367
Apoptotic cleavage of cellular proteins	0.28125	0.648026231194548	0.36214460944941496	1.1643894477369001	161	25	13511
Apoptotic cleavage of cellular proteins	0.28125	0.648026231194548	0.36214460944941496	1.1643894477369001	161	25	21872
Apoptotic cleavage of cellular proteins	0.28125	0.648026231194548	0.36214460944941496	1.1643894477369001	161	25	21873
Apoptotic cleavage of cellular proteins	0.28125	0.648026231194548	0.36214460944941496	1.1643894477369001	161	25	16906
Apoptotic execution phase	0.0423728813559322	0.23370609820024463	0.4381953410084309	1.5259349739105963	24	35	14958
Apoptotic execution phase	0.0423728813559322	0.23370609820024463	0.4381953410084309	1.5259349739105963	24	35	97165
Apoptotic execution phase	0.0423728813559322	0.23370609820024463	0.4381953410084309	1.5259349739105963	24	35	22352
Apoptotic execution phase	0.0423728813559322	0.23370609820024463	0.4381953410084309	1.5259349739105963	24	35	269582
Apoptotic execution phase	0.0423728813559322	0.23370609820024463	0.4381953410084309	1.5259349739105963	24	35	227753
Apoptotic execution phase	0.0423728813559322	0.23370609820024463	0.4381953410084309	1.5259349739105963	24	35	12367
Apoptotic execution phase	0.0423728813559322	0.23370609820024463	0.4381953410084309	1.5259349739105963	24	35	13511
Apoptotic execution phase	0.0423728813559322	0.23370609820024463	0.4381953410084309	1.5259349739105963	24	35	50708
Apoptotic execution phase	0.0423728813559322	0.23370609820024463	0.4381953410084309	1.5259349739105963	24	35	21872
Apoptotic execution phase	0.0423728813559322	0.23370609820024463	0.4381953410084309	1.5259349739105963	24	35	21873
Apoptotic execution phase	0.0423728813559322	0.23370609820024463	0.4381953410084309	1.5259349739105963	24	35	16906
Apoptotic factor-mediated response	0.06551059730250482	0.29534974345651754	0.6495633637060256	1.5254642683875623	33	8	12367
Apoptotic factor-mediated response	0.06551059730250482	0.29534974345651754	0.6495633637060256	1.5254642683875623	33	8	12018
Apoptotic factor-mediated response	0.06551059730250482	0.29534974345651754	0.6495633637060256	1.5254642683875623	33	8	11783
Apoptotic factor-mediated response	0.06551059730250482	0.29534974345651754	0.6495633637060256	1.5254642683875623	33	8	12028
Aquaporin-mediated transport	0.003552397868561279	0.04712064941356076	0.6106990607548253	1.8753565764956808	1	21	64008
Aquaporin-mediated transport	0.003552397868561279	0.04712064941356076	0.6106990607548253	1.8753565764956808	1	21	14696
Aquaporin-mediated transport	0.003552397868561279	0.04712064941356076	0.6106990607548253	1.8753565764956808	1	21	14702
Aquaporin-mediated transport	0.003552397868561279	0.04712064941356076	0.6106990607548253	1.8753565764956808	1	21	14700
Aquaporin-mediated transport	0.003552397868561279	0.04712064941356076	0.6106990607548253	1.8753565764956808	1	21	19088
Aquaporin-mediated transport	0.003552397868561279	0.04712064941356076	0.6106990607548253	1.8753565764956808	1	21	53869
Aquaporin-mediated transport	0.003552397868561279	0.04712064941356076	0.6106990607548253	1.8753565764956808	1	21	66066
Aquaporin-mediated transport	0.003552397868561279	0.04712064941356076	0.6106990607548253	1.8753565764956808	1	21	14697
Aquaporin-mediated transport	0.003552397868561279	0.04712064941356076	0.6106990607548253	1.8753565764956808	1	21	14683
Aquaporin-mediated transport	0.003552397868561279	0.04712064941356076	0.6106990607548253	1.8753565764956808	1	21	19084
Aquaporin-mediated transport	0.003552397868561279	0.04712064941356076	0.6106990607548253	1.8753565764956808	1	21	14693
Arachidonate production from DAG	0.9168399168399168	0.9632998105711805	-0.34054439172500967	-0.6115171196729458	440	3	66082
Arachidonic acid metabolism	0.6853146853146853	0.8750438106046697	0.276182419520679	0.8318896468597755	391	19	17164
Arachidonic acid metabolism	0.6853146853146853	0.8750438106046697	0.276182419520679	0.8318896468597755	391	19	64292
Arachidonic acid metabolism	0.6853146853146853	0.8750438106046697	0.276182419520679	0.8318896468597755	391	19	330260
Arachidonic acid metabolism	0.6853146853146853	0.8750438106046697	0.276182419520679	0.8318896468597755	391	19	11690
Arachidonic acid metabolism	0.6853146853146853	0.8750438106046697	0.276182419520679	0.8318896468597755	391	19	269823
Arachidonic acid metabolism	0.6853146853146853	0.8750438106046697	0.276182419520679	0.8318896468597755	391	19	23801
ARL13B-mediated ciliary trafficking of INPP5E	0.06652806652806653	0.2972222222222222	-0.7921519455985848	-1.4224708669022286	31	3	18582
ARL13B-mediated ciliary trafficking of INPP5E	0.06652806652806653	0.2972222222222222	-0.7921519455985848	-1.4224708669022286	31	3	64436
ARMS-mediated activation	0.48232848232848236	0.7775459760605496	-0.5673023493633749	-1.0187074199316748	231	3	12928
ARMS-mediated activation	0.48232848232848236	0.7775459760605496	-0.5673023493633749	-1.0187074199316748	231	3	77480
Aryl hydrocarbon receptor signalling	0.3541666666666667	0.7110759493670886	-0.48866141578307026	-1.101222601434571	169	6	15516
Aryl hydrocarbon receptor signalling	0.3541666666666667	0.7110759493670886	-0.48866141578307026	-1.101222601434571	169	6	56351
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	53618
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	66111
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	227613
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	67951
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	67091
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	21787
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	381903
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	20443
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	64138
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	12068
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	218138
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	77371
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	56174
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	56375
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	66050
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	76308
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	66411
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	20444
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	192156
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	13478
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	245828
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	71665
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	59007
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	78232
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	19324
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	20334
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	19179
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	67422
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	20448
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	68097
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	233824
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	66251
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	50935
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	20333
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	12764
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	11843
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	217664
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	12091
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	14827
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	76983
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	12343
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	12317
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	269181
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	235661
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	56447
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	52014
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	102580
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	320438
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	29858
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	67511
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	27096
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	68581
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	13427
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	94181
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	59042
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	19359
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	69608
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	66397
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	22190
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	66174
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	70361
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	242362
Asparagine N-linked glycosylation	0.638268156424581	0.8548704414587331	0.20011699508234215	0.9212838383001527	456	180	69064
Aspartate and asparagine metabolism	0.04816955684007707	0.25020109620816733	0.7622441220161202	1.5807634899772862	24	5	27053
Aspartate and asparagine metabolism	0.04816955684007707	0.25020109620816733	0.7622441220161202	1.5807634899772862	24	5	14718
Aspartate and asparagine metabolism	0.04816955684007707	0.25020109620816733	0.7622441220161202	1.5807634899772862	24	5	14719
Assembly and cell surface presentation of NMDA receptors	0.9607438016528925	0.9808905818923254	-0.516376364697058	-0.6914996416188024	464	1	242443
Assembly of active LPL and LIPC lipase complexes	0.04046242774566474	0.2254937379576108	0.7674670768809544	1.5915950019846095	20	5	18550
Assembly of active LPL and LIPC lipase complexes	0.04046242774566474	0.2254937379576108	0.7674670768809544	1.5915950019846095	20	5	57875
Assembly of active LPL and LIPC lipase complexes	0.04046242774566474	0.2254937379576108	0.7674670768809544	1.5915950019846095	20	5	76483
Assembly of active LPL and LIPC lipase complexes	0.04046242774566474	0.2254937379576108	0.7674670768809544	1.5915950019846095	20	5	105847
Assembly of collagen fibrils and other multimeric structures	0.5516431924882629	0.8145237570778858	-0.2644196075671655	-0.9257546305841522	234	25	16403
Assembly of collagen fibrils and other multimeric structures	0.5516431924882629	0.8145237570778858	-0.2644196075671655	-0.9257546305841522	234	25	13040
Assembly of collagen fibrils and other multimeric structures	0.5516431924882629	0.8145237570778858	-0.2644196075671655	-0.9257546305841522	234	25	12815
Assembly of collagen fibrils and other multimeric structures	0.5516431924882629	0.8145237570778858	-0.2644196075671655	-0.9257546305841522	234	25	12836
